Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,MOD,Link,Max HP,Crit.Rate,Crit.Damage,Armor Pen.,Damage,Accuracy,Evasion,Rate of Fire,Armor,Rounds,Recovery,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Score Prediction (1-Fairy),Score Prediction (2-Fairy),Score Prediction (3-Fairy),Score Prediction (4-Fairy),Rank
933,Adv.3,Day,54,AR,M16A1,100,0,5,605,20%,100%,15,80,49,46,91,7,0,9,100,0,4,0,HV (Ammo) (5-Star),Plate (Body) (4-Star),Processor Chip (Body) (4-Star),4861,425,510,595,680,39
933,Adv.3,Day,20143,SMG,RO635 Mod,110,1,5,1025,19%,150%,13,31,16,108,97,0,0,29,100,0,10,0,T Exo (Body) (4-Star),HP (Ammo) (3-Star),Supp (Silencer) (4-Star),5598,419,503,587,671,40
933,Adv.3,Day,194,AR,K2,93,0,5,610,34%,100%,15,81,51,49,93,0,0,9,94,0,7,0,Supp (Silencer) (4-Star),HV (Ammo) (5-Star),Processor Chip (Body) (4-Star),4752,415,498,582,665,41
933,Adv.3,Day,20101,SMG,UMP9 Mod,100,1,5,880,39%,150%,15,41,18,113,87,0,0,28,100,0,7,0,T Exo (Body) (4-Star),Sp. Eq (Exclusive) (5-Star),Supp (Silencer) (4-Star),5319,398,478,558,638,42
933,Adv.3,Day,112,MG,Negev,100,0,5,870,37%,150%,415,89,37,36,134,0,14,9,100,0,10,0,SLAP (Ammo) (4-Star),Optical (Acc) (4-Star),MG Box (Body) (5-Star),10448,391,470,548,626,43
933,Adv.3,Day,16,SMG,Thompson,95,0,5,1160,37%,150%,15,28,13,79,81,0,0,35,100,0,10,0,T Exo (Body) (4-Star),-,Optical (Acc) (4-Star),4978,373,448,522,597,44
933,Adv.3,Day,62,AR,Gr G41,100,0,5,635,52%,180%,15,72,48,40,67,0,0,10,65,0,3,0,Optical (Acc) (4-Star),HV (Ammo) (4-Star),Focus Chip (Body) (5-Star),4242,371,445,519,593,45
933,Adv.3,Day,173,MG,PKP,100,0,5,825,37%,150%,415,100,33,30,122,0,13,9,100,0,10,0,SLAP (Ammo) (4-Star),Optical (Acc) (4-Star),MG Box (Body) (4-Star),9815,368,441,515,588,46
933,Adv.3,Day,339,MG,RPK-203,100,0,5,825,37%,150%,415,96,36,37,119,0,12,9,100,0,10,0,SLAP (Ammo) (4-Star),Optical (Acc) (4-Star),MG Box (Body) (4-Star),9726,364,437,510,583,47
933,Adv.3,Day,168,HG,Spitfire,70,0,4,236,20%,150%,15,27,45,52,54,0,0,16,86,0,2,0,PEQ (Acc) (3-Star),-,-,1464,351,421,491,562,48
933,Adv.3,Day,20,SMG,Vector,100,0,5,925,37%,150%,15,29,12,91,101,0,0,25,100,0,10,0,T Exo (Body) (3-Star),-,Optical (Acc) (4-Star),4640,348,417,487,556,49
933,Adv.3,Day,53,RF,NTW-20,70,0,4,316,64%,150%,165,132,55,22,27,0,0,9,87,0,7,0,AP (Ammo) (4-Star),Optical (Acc) (3-Star),-,2871,322,387,452,516,50
933,Adv.3,Day,1,HG,SAA,78,0,4,284,20%,150%,15,31,39,61,44,0,0,19,60,0,1,0,PEQ (Acc) (3-Star),-,-,1573,314,377,440,503,51
933,Adv.3,Day,27,SMG,Skorpion,100,0,5,795,5%,180%,15,36,14,88,85,0,0,22,100,0,8,0,Focus Chip (Body) (5-Star),-,PEQ (Acc) (4-Star),3979,298,358,417,477,52
933,Adv.3,Day,382,AR,MSBS,90,0,5,525,20%,150%,15,59,46,43,69,0,0,8,72,0,6,0,PEQ (Acc) (4-Star),HV (Ammo) (4-Star),-,3278,286,344,401,458,53
933,Adv.3,Day,39,RF,Mosin-Nagant,70,0,4,300,40%,150%,165,105,63,28,27,0,0,8,50,0,2,0,AP (Ammo) (4-Star),-,-,2387,268,322,375,429,54
933,Adv.3,Day,36,RF,Springfield,70,0,4,284,40%,150%,165,103,53,30,29,0,0,8,57,0,1,0,AP (Ammo) (4-Star),-,-,2367,266,319,372,426,55
933,Adv.3,Day,166,HG,CZ75,66,0,3,165,50%,150%,15,32,64,52,59,0,0,16,70,0,2,0,Sp. Eq (Exclusive) (5-Star),-,-,1308,261,313,366,418,56
933,Adv.3,Day,329,RF,SVCh,50,0,3,195,72%,150%,165,96,54,17,29,0,0,7,51,0,2,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),-,1806,243,292,341,390,57
933,Adv.3,Day,109,MG,Gr MG5,100,0,5,990,5%,150%,135,100,39,29,120,0,11,10,100,0,10,0,SNIP (Ammo) (5-Star),-,MG Bipod (Body) (5-Star),6482,243,291,340,388,58
933,Adv.3,Day,160,SG,Saiga-12,63,0,3,645,40%,150%,15,23,29,7,32,22,5,39,61,0,1,0,Plate (Body) (4-Star),Slug (Shell) (5-Star),-,2386,238,286,334,381,59
933,Adv.3,Day,142,HG,Five-seven,52,0,3,144,40%,150%,11,31,48,56,56,0,0,13,63,0,4,0,RMR (Acc) (4-Star),HP (Ammo) (4-Star),-,1176,235,282,329,376,60
933,Adv.3,Day,285,HG,C-93,51,0,3,144,40%,150%,11,32,51,56,54,0,0,14,74,0,1,0,RMR (Acc) (4-Star),HP (Ammo) (4-Star),-,1127,225,270,315,360,61
933,Adv.3,Day,37,RF,M14,63,0,3,204,40%,150%,135,93,49,19,39,0,0,8,74,0,1,0,SNIP (Ammo) (5-Star),-,-,1857,208,250,292,334,62
933,Adv.3,Day,276,MG,Kord,91,0,5,945,5%,150%,135,119,29,20,107,0,9,10,100,0,8,0,SNIP (Ammo) (5-Star),-,MG Bipod (Body) (4-Star),5541,207,249,290,332,63
933,Adv.3,Day,50,RF,Lee Enfield,61,0,3,192,40%,150%,127,100,51,26,31,0,0,7,62,0,2,0,AP (Ammo) (3-Star),-,-,1691,190,228,266,304,64
933,Adv.3,Day,77,MG,M2HB,92,0,5,1030,5%,150%,127,102,18,15,98,0,13,10,100,0,5,0,AP (Ammo) (3-Star),-,MG Box (Body) (4-Star),4792,179,215,251,287,65
933,Adv.3,Day,95,RF,Type88,52,0,3,231,72%,150%,165,75,35,22,26,0,0,9,55,0,1,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),-,1430,160,193,225,257,66
933,Adv.3,Day,346,HG,CZ100,36,0,3,150,20%,150%,15,18,24,36,47,0,0,13,52,0,1,0,PEQ (Acc) (3-Star),-,-,743,148,178,208,237,67
933,Adv.3,Day,381,RF,M110,40,0,3,177,40%,150%,127,83,33,15,29,0,0,7,50,0,2,0,AP (Ammo) (3-Star),-,-,1291,145,174,203,232,68
933,Adv.3,Day,350,SG,FO-12,40,0,3,534,40%,150%,15,20,7,6,30,11,5,32,50,0,3,0,-,-,-,1415,141,169,198,226,69
933,Adv.3,Day,257,RF,M200,30,0,3,171,40%,150%,127,78,36,12,26,0,0,7,50,0,1,0,AP (Ammo) (3-Star),-,-,1166,131,157,183,209,70
933,Adv.3,Day,272,HG,Desert Eagle,39,0,2,102,40%,150%,15,25,27,30,44,0,0,13,57,0,10,0,PEQ (Acc) (3-Star),-,-,655,131,157,183,209,71
933,Adv.3,Day,175,AR,ART556,64,0,3,285,20%,150%,15,52,36,34,60,0,0,7,86,0,2,0,PEQ (Acc) (4-Star),HV (Ammo) (4-Star),-,1492,130,156,182,208,72
933,Adv.3,Day,75,MG,M1918,55,0,3,366,25%,150%,415,68,34,20,92,0,8,6,64,0,1,0,SLAP (Ammo) (4-Star),RMR (Acc) (4-Star),-,3458,129,155,181,207,73
933,Adv.3,Day,215,AR,MDR,52,0,3,270,52%,150%,15,51,29,24,64,0,0,7,51,0,1,0,Optical (Acc) (4-Star),HV (Ammo) (4-Star),-,1441,126,151,176,201,74
933,Adv.3,Day,171,AR,Ribeyrolles,60,0,3,264,20%,150%,15,59,28,26,54,0,0,7,66,0,6,0,PEQ (Acc) (5-Star),HV (Ammo) (4-Star),-,1396,122,146,171,195,75
933,Adv.3,Day,26,SMG,Gr MP5,52,0,3,381,5%,150%,11,25,8,62,77,0,0,18,63,0,1,0,T Exo (Body) (4-Star),HP (Ammo) (4-Star),-,1448,108,130,152,173,76
933,Adv.3,Day,85,MG,PK,70,0,4,644,5%,150%,105,83,16,17,76,0,11,8,55,0,6,0,SNIP (Ammo) (4-Star),-,-,2882,108,129,151,172,77
933,Adv.3,Day,348,RF,HS.50,40,0,2,124,40%,150%,127,96,40,14,27,0,0,7,50,0,1,0,AP (Ammo) (3-Star),-,-,908,102,122,143,163,78
933,Adv.3,Day,104,SMG,Gr G36c,38,0,3,417,5%,150%,15,17,6,47,69,0,0,21,61,0,2,0,T Exo (Body) (3-Star),-,-,1327,99,119,139,159,79
933,Adv.3,Day,228,SMG,100 Shiki,36,0,3,429,5%,150%,15,15,7,46,61,0,0,24,53,0,1,0,T Exo (Body) (3-Star),-,-,1322,99,118,138,158,80
933,Adv.3,Day,338,AR,SIG MCX,40,0,3,243,44%,150%,15,30,27,22,66,0,0,6,50,0,1,0,Optical (Acc) (3-Star),-,-,1085,94,113,132,151,81
933,Adv.3,Day,56,AR,M4 SOPMOD II,35,0,3,222,44%,150%,15,30,22,20,63,0,0,6,63,0,3,0,Optical (Acc) (3-Star),-,-,1006,88,105,123,140,82
933,Adv.3,Day,129,AR,Type95,30,0,3,225,44%,150%,15,31,21,18,55,0,0,6,55,0,1,0,Optical (Acc) (3-Star),-,-,924,80,97,113,129,83
933,Adv.3,Day,287,AR,SIG-556,30,0,3,237,44%,150%,15,29,18,18,59,0,0,6,55,0,1,0,Optical (Acc) (3-Star),-,-,917,80,96,112,128,84
933,Adv.3,Day,380,SMG,APC9K,30,0,3,342,5%,150%,15,12,6,43,77,0,0,16,50,0,1,0,T Exo (Body) (3-Star),-,-,1070,80,96,112,128,85
933,Adv.3,Day,135,SMG,SR-3MP,40,0,2,270,5%,150%,15,17,6,49,75,0,0,19,51,0,3,0,T Exo (Body) (3-Star),-,-,896,67,80,94,107,86
933,Adv.3,Day,127,SMG,Type79,40,0,2,270,5%,150%,15,18,6,50,73,0,0,19,50,0,1,0,T Exo (Body) (3-Star),-,-,880,66,79,92,105,87
933,Adv.3,Day,236,AR,K11,30,0,2,174,44%,150%,15,29,21,15,58,0,0,7,52,0,1,0,Optical (Acc) (3-Star),-,-,635,55,66,77,88,88
933,Adv.3,Day,128,RF,M99,11,0,2,98,40%,150%,15,63,17,7,23,0,0,6,50,0,1,0,-,-,-,445,50,60,70,80,89
933,Adv.3,Day,376,SMG,Erma,12,0,2,294,5%,150%,15,12,4,15,62,0,0,20,50,0,1,0,-,-,-,611,45,54,64,73,90
933,Adv.3,Day,214,AR,ADS,23,0,2,148,20%,150%,15,24,17,14,57,0,0,6,50,0,1,0,-,-,-,521,45,54,63,72,91
933,Adv.3,Day,290,AR,89 Shiki,16,0,2,140,20%,150%,15,26,13,12,58,0,0,6,50,0,1,0,-,-,-,492,43,51,60,68,92
933,Adv.3,Day,347,SMG,SR2,11,0,2,230,5%,150%,15,14,4,15,67,0,0,16,50,0,4,0,-,-,-,568,42,51,59,68,93
933,Adv.3,Day,106,AR,FAL,16,0,2,152,20%,150%,15,27,12,10,53,0,0,6,50,0,1,0,-,-,-,483,42,50,59,67,94
933,Adv.3,Day,130,AR,Type97,11,0,2,128,20%,150%,15,23,11,10,51,0,0,5,50,0,2,0,-,-,-,441,38,46,54,61,95
933,Adv.3,Day,248,HG,Jericho,16,0,1,44,20%,150%,15,15,14,18,45,0,0,12,50,0,1,0,-,-,-,190,38,45,53,60,96
933,Adv.3,Day,365,AR,SCR,11,0,2,122,20%,150%,15,21,11,11,54,0,0,5,50,0,1,0,-,-,-,422,36,44,51,59,97
933,Adv.3,Day,126,HG,NZ75,4,0,1,38,20%,150%,15,13,10,11,43,0,0,11,52,0,1,0,-,-,-,165,33,39,46,52,98
933,Adv.3,Day,370,HG,P290,5,0,1,38,20%,150%,15,11,10,14,42,0,0,10,51,0,1,0,-,-,-,160,32,38,44,51,99
933,Adv.3,Day,14,HG,Astra,1,0,1,40,20%,150%,15,12,6,9,35,0,0,11,86,0,1,0,-,-,-,146,29,35,40,46,100
933,Adv.3,Day,139,HG,Bren Ten,1,0,1,35,20%,150%,15,12,7,9,40,0,0,9,50,0,1,0,-,-,-,139,27,33,38,44,101
933,Adv.3,Day,163,SG,AA-12,1,0,1,135,40%,150%,15,12,2,2,27,3,5,24,50,0,1,0,-,-,-,266,26,31,37,42,102
933,Adv.3,Day,90,HG,FF FNP9,1,0,1,30,20%,150%,15,11,7,11,42,0,0,8,50,0,1,0,-,-,-,134,26,32,37,42,103
933,Adv.3,Day,9,HG,P38,1,0,1,33,20%,150%,15,10,6,10,38,0,0,9,50,0,1,0,-,-,-,132,26,31,36,42,104
933,Adv.3,Day,324,SG,M6 ASW,1,0,1,130,40%,150%,15,14,2,2,19,3,4,24,50,0,1,0,-,-,-,259,25,31,36,41,105
933,Adv.3,Day,263,MG,Gr MG36,17,0,2,212,5%,150%,15,38,9,10,91,0,10,6,50,0,1,0,-,-,-,640,24,28,33,38,106
933,Adv.3,Day,368,SG,UTS-15,1,0,1,116,40%,150%,15,14,2,2,18,3,5,21,50,0,1,0,-,-,-,238,23,28,33,38,107
933,Adv.3,Day,261,RF,QBU-88,1,0,1,42,40%,150%,15,42,10,5,27,0,0,5,50,0,1,0,-,-,-,180,20,24,28,32,108
933,Adv.3,Day,337,RF,De Lisle,1,0,1,51,40%,150%,15,37,10,5,24,0,0,6,50,0,1,0,-,-,-,179,20,24,28,32,109
933,Adv.3,Day,296,RF,Gr SL8,1,0,1,43,40%,150%,15,41,9,5,27,0,0,5,50,0,2,0,-,-,-,182,20,24,28,32,110
933,Adv.3,Day,312,RF,VSK-94,1,0,1,44,40%,150%,15,45,9,4,25,0,0,5,50,0,1,0,-,-,-,176,19,23,27,31,111
933,Adv.3,Day,137,SMG,PP-19-01,1,0,1,97,5%,150%,15,11,2,10,60,0,0,14,55,0,1,0,-,-,-,212,15,19,22,25,112
933,Adv.3,Day,243,AR,64 Shiki,1,0,1,63,20%,150%,15,22,7,5,40,0,0,5,50,0,1,0,-,-,-,182,15,19,22,25,113
933,Adv.3,Day,313,AR,S-ACR,1,0,1,62,20%,150%,15,16,6,5,61,0,0,5,50,0,1,0,-,-,-,183,16,19,22,25,114
933,Adv.3,Day,315,SMG,AUG Para,1,0,1,93,5%,150%,15,11,2,11,60,0,0,13,50,0,1,0,-,-,-,213,15,19,22,25,115
933,Adv.3,Day,306,AR,AK-Alfa,1,0,1,58,20%,150%,15,19,6,6,49,0,0,5,53,0,1,0,-,-,-,178,15,18,21,24,116
933,Adv.3,Day,344,AR,FARA 83,1,0,1,55,20%,150%,15,17,7,6,52,0,0,4,50,0,1,0,-,-,-,173,15,18,21,24,117
933,Adv.3,Day,31,SMG,M38,1,0,1,102,5%,150%,15,12,2,7,52,0,0,14,50,0,1,0,-,-,-,202,15,18,21,24,118
933,Adv.3,Day,172,AR,Am RFB,1,0,1,53,30%,150%,15,22,7,5,34,0,0,4,50,0,1,0,-,-,-,168,14,17,20,23,119
933,Adv.3,Day,25,SMG,MP40,1,0,1,93,5%,150%,15,11,2,8,52,0,0,13,50,0,1,0,-,-,-,193,14,17,20,23,120
933,Adv.3,Day,94,SMG,Type64,1,0,1,88,5%,150%,15,11,2,9,65,0,0,12,50,0,1,0,-,-,-,192,14,17,20,23,121
933,Adv.3,Day,24,SMG,PP-2000,1,0,1,80,5%,150%,15,12,2,11,57,0,0,11,50,0,1,0,-,-,-,185,13,16,19,22,122
933,Adv.3,Day,74,AR,SIG-510,1,0,1,58,20%,150%,15,20,5,5,39,0,0,5,50,0,1,0,-,-,-,158,13,16,19,22,123
933,Adv.3,Day,107,AR,FF F2000,1,0,1,53,20%,150%,15,16,6,6,57,0,0,4,50,0,1,0,-,-,-,162,14,17,19,22,124
933,Adv.3,Day,307,MG,ZB-26,1,0,1,91,5%,150%,15,34,4,4,76,0,9,5,50,0,1,0,-,-,-,236,8,10,12,14,125
933,Adv.3,Day,125,MG,Gr MG4,4,0,1,94,5%,150%,15,30,5,5,92,0,9,5,50,0,1,0,-,-,-,246,9,11,12,14,126
933,Adv.3,Day,238,MG,QJY-88,1,0,1,83,5%,150%,15,29,4,4,83,0,10,5,50,0,1,0,-,-,-,227,8,10,11,13,127
936,Adv.6,Night,20055,AR,M4A1 Mod,116,3,5,565,20%,150%,15,98,58,58,100,15,0,9,200,1,10,10,PEQ (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7449,1396,1676,1955,2234,1
936,Adv.6,Night,20065,AR,416 Mod,116,3,5,620,20%,160%,15,102,54,70,79,0,0,10,100,0,10,10,PEQ (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),6362,1192,1431,1670,1908,2
936,Adv.6,Night,20293,AR,AK-15 Mod,111,2,5,590,20%,100%,15,101,56,56,103,0,0,9,100,0,10,10,PEQ (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6303,1181,1418,1654,1890,3
936,Adv.6,Night,20205,AR,AN-94 Mod,110,1,5,585,20%,100%,15,97,73,52,105,0,0,9,100,0,10,0,PEQ (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6200,1162,1395,1627,1860,4
936,Adv.6,Night,20122,AR,Gr G11 Mod,115,3,5,620,20%,175%,15,90,60,47,97,0,0,10,100,0,10,10,PEQ (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6190,1160,1392,1624,1857,5
936,Adv.6,Night,20115,SMG,Suomi Mod,115,3,5,1125,5%,150%,15,28,42,111,94,0,0,35,100,0,10,10,T Exo (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),PEQ (Acc) (5-Star),6760,1098,1318,1537,1757,6
936,Adv.6,Night,20057,AR,ST AR-15 Mod,115,3,5,535,75%,150%,15,89,60,57,73,0,0,9,172,1,10,10,PEQ (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),5671,1063,1275,1488,1701,7
936,Adv.6,Night,356,AR,A-545,100,0,5,550,20%,100%,15,93,56,52,107,0,0,8,95,0,6,0,PEQ (Acc) (4-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5440,1020,1224,1428,1632,8
936,Adv.6,Night,20143,SMG,RO635 Mod,110,1,5,1025,5%,150%,8,40,16,114,97,0,0,29,100,0,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),PEQ (Acc) (4-Star),5801,942,1131,1319,1508,9
936,Adv.6,Night,378,AR,SCAR-L,100,0,5,550,20%,100%,15,89,51,55,94,0,0,8,100,0,10,0,PEQ (Acc) (4-Star),HV (Ammo) (5-Star),Processor Chip (Body) (4-Star),4969,931,1118,1304,1490,10
936,Adv.6,Night,27,SMG,Skorpion,100,0,5,795,5%,150%,8,35,14,123,95,0,0,22,100,0,8,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),PEQ (Acc) (3-Star),4658,908,1089,1271,1453,11
936,Adv.6,Night,16,SMG,Thompson,95,0,5,1160,5%,150%,15,27,13,100,80,0,0,35,100,0,10,0,T Exo (Body) (5-Star),Flare (Ammo) (5-Star),SF Taclight (Acc) (5-Star),5490,892,1070,1248,1427,12
936,Adv.6,Night,194,AR,K2,93,0,5,610,20%,100%,15,81,51,42,93,0,0,9,94,0,7,0,PEQ (Acc) (3-Star),HV (Ammo) (5-Star),Processor Chip (Body) (4-Star),4373,819,983,1147,1311,13
936,Adv.6,Night,20,SMG,Vector,100,0,5,925,5%,150%,15,27,12,105,100,0,0,25,100,0,10,0,T Exo (Body) (4-Star),Flare (Ammo) (5-Star),SF Taclight (Acc) (5-Star),4732,768,922,1076,1230,14
936,Adv.6,Night,20101,SMG,UMP9 Mod,100,1,5,880,45%,150%,15,41,18,116,87,0,0,28,100,0,7,0,T Exo (Body) (4-Star),Sp. Eq (Exclusive) (5-Star),Supp (Silencer) (5-Star),4539,737,885,1032,1180,15
936,Adv.6,Night,20114,HG,Welrod MkⅡ Mod,115,3,5,405,60%,150%,8,48,78,137,52,5,0,20,100,0,10,10,Supp (Silencer) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),3923,686,823,961,1098,16
936,Adv.6,Night,54,AR,M16A1,100,0,5,605,20%,150%,15,65,49,67,75,11,0,9,100,0,4,0,HV (Ammo) (5-Star),T Exo (Body) (4-Star),Plate (Body) (5-Star),3527,661,793,925,1058,17
936,Adv.6,Night,251,SMG,X95,91,0,5,925,25%,150%,8,43,12,94,88,0,0,25,89,0,4,0,T Exo (Body) (4-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),4005,650,780,911,1041,18
936,Adv.6,Night,103,SMG,UMP45,90,0,5,880,25%,150%,11,30,12,99,80,0,0,24,78,0,6,0,T Exo (Body) (4-Star),HP (Ammo) (4-Star),Supp (Silencer) (5-Star),3944,640,769,897,1025,19
936,Adv.6,Night,323,SG,LTLX7000,100,0,5,1375,40%,172%,15,40,45,10,27,36,5,49,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Red Dot (Acc) (5-Star),6992,611,734,856,978,20
936,Adv.6,Night,281,SG,CAWS,100,0,5,1235,40%,164%,15,41,43,12,34,34,5,49,100,0,7,0,Plate (Body) (5-Star),Buck (Shell) (4-Star),Red Dot (Acc) (5-Star),6315,552,663,773,884,21
936,Adv.6,Night,242,HG,P22,100,0,5,350,45%,150%,11,39,70,156,62,0,0,17,100,0,10,0,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (4-Star),X Exo (Body) (5-Star),3050,533,640,747,854,22
936,Adv.6,Night,62,AR,Gr G41,100,0,5,635,20%,150%,15,62,78,60,76,0,0,10,65,0,3,0,Red Dot (Acc) (5-Star),HV (Ammo) (4-Star),X Exo (Body) (5-Star),2836,531,638,744,850,23
936,Adv.6,Night,234,SMG,JS 9,90,0,4,684,19%,150%,11,29,14,108,86,0,0,23,63,0,4,0,T Exo (Body) (4-Star),HP (Ammo) (4-Star),Supp (Silencer) (4-Star),3223,523,628,733,837,24
936,Adv.6,Night,183,HG,Contender,91,0,5,315,70%,150%,195,46,102,100,42,0,0,15,90,0,8,0,RMR (Acc) (5-Star),AP (Ammo) (5-Star),X Exo (Body) (5-Star),2913,509,611,713,815,25
936,Adv.6,Night,96,HG,Grizzly,100,0,5,430,50%,150%,11,49,74,100,54,0,0,25,100,0,9,0,RMR (Acc) (5-Star),HP (Ammo) (4-Star),Sp. Eq (Exclusive) (5-Star),2881,504,605,705,806,26
936,Adv.6,Night,20007,HG,Stechkin Mod,102,1,5,415,50%,150%,15,33,92,90,65,0,0,22,100,0,10,0,RMR (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),X Exo (Body) (5-Star),2869,502,602,702,803,27
936,Adv.6,Night,20097,HG,M950A Mod,110,1,5,395,40%,150%,11,43,74,99,72,0,0,20,100,0,10,0,RMR (Acc) (4-Star),HP (Ammo) (4-Star),X Exo (Body) (5-Star),2836,496,595,694,794,28
936,Adv.6,Night,4,HG,Python,100,0,5,350,60%,150%,11,51,101,107,49,0,0,17,100,0,10,0,RMR (Acc) (4-Star),HP (Ammo) (4-Star),X Exo (Body) (5-Star),2735,478,574,670,765,29
936,Adv.6,Night,375,HG,Colt Walker,100,0,5,300,34%,150%,11,42,63,147,57,0,0,16,98,0,10,0,Supp (Silencer) (4-Star),HP (Ammo) (4-Star),T Exo (Body) (4-Star),2688,470,564,658,752,30
936,Adv.6,Night,352,SG,Nova,95,0,5,1290,40%,150%,15,40,41,15,24,25,7,46,94,0,6,0,Plate (Body) (4-Star),Slug (Shell) (4-Star),EOT (Holographic) (5-Star),5286,462,555,647,740,31
936,Adv.6,Night,382,AR,MSBS,90,0,5,525,34%,150%,15,56,46,66,69,0,0,8,72,0,6,0,Supp (Silencer) (4-Star),HV (Ammo) (4-Star),T Exo (Body) (3-Star),2422,454,544,635,726,32
936,Adv.6,Night,250,HG,HS2000,94,0,5,350,34%,150%,13,39,61,107,60,0,0,20,100,0,10,0,Supp (Silencer) (4-Star),HP (Ammo) (3-Star),X Exo (Body) (4-Star),2556,447,536,626,715,33
936,Adv.6,Night,153,SG,M37,96,0,5,1240,40%,150%,15,43,47,11,22,28,4,44,100,0,2,0,Plate (Body) (4-Star),Slug (Shell) (5-Star),EOT (Holographic) (5-Star),5019,439,526,614,702,34
936,Adv.6,Night,20212,HG,K5 Mod,106,1,5,370,60%,150%,13,36,72,90,62,0,0,20,100,0,6,0,RMR (Acc) (4-Star),HP (Ammo) (3-Star),-,2378,416,499,582,665,35
936,Adv.6,Night,294,HG,Webley,90,0,5,410,34%,150%,13,34,63,85,55,0,0,23,99,0,5,0,Supp (Silencer) (4-Star),HP (Ammo) (3-Star),-,2309,404,484,565,646,36
936,Adv.6,Night,364,SMG,MPK,70,0,4,628,5%,100%,15,35,10,55,86,0,0,22,58,0,4,0,Processor Chip (Body) (4-Star),-,-,2025,329,394,460,526,37
936,Adv.6,Night,363,SMG,MPL,70,0,4,628,5%,100%,15,35,10,53,86,0,0,22,58,0,4,0,Processor Chip (Body) (4-Star),-,-,1990,323,388,452,517,38
936,Adv.6,Night,292,MG,RPK-16,100,0,5,825,53%,150%,515,90,49,38,124,0,10,9,100,0,10,0,SLAP (Ammo) (5-Star),Optical (Acc) (5-Star),MG Bipod (Body) (5-Star),4859,242,291,340,388,39
936,Adv.6,Night,1,HG,SAA,78,0,4,284,34%,150%,15,31,39,68,44,0,0,19,60,0,1,0,Supp (Silencer) (4-Star),-,-,1303,228,273,319,364,40
936,Adv.6,Night,112,MG,Negev,100,0,5,870,53%,150%,415,89,37,36,134,0,14,9,100,0,10,0,SLAP (Ammo) (4-Star),Optical (Acc) (5-Star),MG Box (Body) (5-Star),4490,224,269,314,359,41
936,Adv.6,Night,173,MG,PKP,100,0,5,825,53%,150%,415,100,41,31,122,0,10,9,100,0,10,0,SLAP (Ammo) (4-Star),Optical (Acc) (5-Star),MG Bipod (Body) (4-Star),4444,222,266,311,355,42
936,Adv.6,Night,339,MG,RPK-203,100,0,5,825,53%,150%,415,96,36,36,119,0,14,9,100,0,10,0,SLAP (Ammo) (4-Star),Optical (Acc) (5-Star),MG Box (Body) (5-Star),4432,221,265,310,354,43
936,Adv.6,Night,26,SMG,Gr MP5,52,0,3,381,5%,150%,11,25,8,62,77,0,0,18,63,0,1,0,T Exo (Body) (4-Star),HP (Ammo) (4-Star),-,1301,211,253,295,338,44
936,Adv.6,Night,104,SMG,Gr G36c,38,0,3,417,5%,150%,15,17,6,47,69,0,0,21,61,0,2,0,T Exo (Body) (3-Star),-,-,1250,203,243,284,325,45
936,Adv.6,Night,228,SMG,100 Shiki,36,0,3,429,5%,150%,15,15,7,46,61,0,0,24,53,0,1,0,T Exo (Body) (3-Star),-,-,1250,203,243,284,325,46
936,Adv.6,Night,168,HG,Spitfire,70,0,4,236,34%,150%,15,27,45,59,54,0,0,16,86,0,2,0,Supp (Silencer) (4-Star),-,-,1154,201,242,282,323,47
936,Adv.6,Night,175,AR,ART556,64,0,3,285,34%,150%,15,52,36,41,60,0,0,7,86,0,2,0,Supp (Silencer) (4-Star),HV (Ammo) (4-Star),-,1034,193,232,271,310,48
936,Adv.6,Night,20046,RF,Kar98k Mod,100,1,5,435,88%,195%,195,150,90,44,35,0,0,10,100,0,10,0,AP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Cape (Body) (5-Star),3646,182,218,255,291,49
